id,cp,ville,adresse,lat,lon,dist_km,pop
92000016,92000,NANTERRE,141 RUE PAUL VAILLANT COUTURIER,48.88327,2.20391,12.89,R
92000020,92000,NANTERRE,141 RUE PV COUTURIER,48.88327,2.20391,12.89,R
92410001,92410,Ville-d'Avray,191 Rue de Versailles,48.819,2.168,12.93,R
92500015,92500,RUEIL MALMAISON,246 ROUTE DE L'EMPEREUR,48.862,2.184,12.93,R
91420004,91420,MORANGIS,avenue blaise pascal,48.697,2.333,12.96,R
78220001,78220,Viroflay,146 Avenue du Général Leclerc,48.80397,2.16791,12.97,R
78220002,78220,Viroflay,146 Avenue du Général Leclerc,48.80394,2.1679,12.97,R
92500008,92500,Rueil-Malmaison,246 Route de l'Empereur,48.8624,2.18334,12.99,R
91570003,91570,Bièvres,ROUTE NATIONALE 118,48.748,2.197,13.01,A
92250002,92250,La Garenne-Colombes,13 Avenue de Verdun-1916,48.906,2.236,13.01,R
90160002,91160,Champlan,Route Nationale 188 déviée,48.70939,2.26216,13.03,R
78140008,78140,Vélizy-Villacoublay,AUTOROUTE A86 - AIRE DE VELIZY OUEST,48.781,2.173,13.06,A
78350001,78350,Jouy-en-Josas,AUTOROUTE A 86,48.78071,2.1731,13.06,R
78350002,78350,Jouy-en-Josas,AUTOROUTE A86,48.78058,2.17316,13.06,A
91380009,91380,Chilly-Mazarin,10 Rue Pierre Brossolette,48.699,2.303,13.07,R
93130005,93130,NOISY-LE-SEC,138 Rue de Paris,48.90214,2.46136,13.07,R
93130006,93130,NOISY-LE-SEC,140 Rue de Paris,48.902,2.462,13.09,R
92230003,92230,GENNEVILLIERS,21 Rue Louis Calmel,48.926,2.292,13.1,R
91230003,91230,Montgeron,72 Avenue Jean Jaurès,48.716,2.446,13.13,R
93120002,93120,LA COURNEUVE,AUT A 1,48.92639,2.39597,13.13,A
91570004,91570,Bièvres,RN118,48.746,2.197,13.14,R
93000001,93000,Bobigny,300 Avenue Paul Vaillant-Couturier,48.906,2.456,13.15,R
93110006,93110,ROSNY SOUS BOIS,116 AVENUE DU PRESIDENT JOHN KENNEDY,48.87998,2.49275,13.15,R
91160004,91160,CHAMPLAN,RTE N 188 DEVIEE,48.70874,2.26035,13.16,R
91260002,91260,JUVISY-SUR-ORGE,Avenue Camille Desmoulins,48.695,2.356,13.18,R
93000003,93000,BOBIGNY,54-60 Avenue Louis Aragon,48.91423,2.43988,13.22,R
93000008,93000,Bobigny,54 Avenue Louis Aragon,48.91428,2.4399,13.22,R
93000010,93000,BOBIGNY,54 AVENUE LOUIS ARAGON,48.914,2.441,13.24,R
91570001,91570,Bièvres,PLAINE DE FAVREUSE,48.746,2.195,13.26,R
93360002,93360,Neuilly-Plaisance,3 CHEMIN DE MEAUX,48.862,2.51,13.27,R
92420003,92420,VAUCRESSON,BD REPUBLIQUE ZAC PEPINIERE,48.838,2.166,13.35,R
